id_ccbh,interpro_go_id
PA4851_22970,no IPS match
PA4851_22975,no IPS match
PA4851_22980,no IPS match
PA4851_22985,no IPS match
PA4851_22990,F:GO:0000150
PA4851_22990,F:GO:0003677
PA4851_22990,P:GO:0006310
PA4851_22995,F:GO:0003824
PA4851_22995,C:GO:0005737
PA4851_22995,P:GO:0006400
PA4851_22995,F:GO:0016740
PA4851_22995,P:GO:0018339
PA4851_22995,F:GO:0051536
PA4851_22995,F:GO:0051539
PA4851_23000,no GO terms
PA4851_23005,no IPS match
PA4851_23010,P:GO:0006812
PA4851_23010,F:GO:0008324
PA4851_23010,F:GO:0015095
PA4851_23010,P:GO:0015693
PA4851_23010,C:GO:0016020
PA4851_23015,no GO terms
PA4851_23020,no IPS match
PA4851_23025,no IPS match
PA4851_23030,no GO terms
PA4851_23035,no GO terms
PA4851_23040,no IPS match
PA4851_23045,F:GO:0003677
PA4851_23045,F:GO:0043565
PA4851_23065,F:GO:0003723
PA4851_23065,P:GO:0006109
PA4851_23065,P:GO:0006402
PA4851_23070,F:GO:0004072
PA4851_23070,P:GO:0008652
PA4851_23070,P:GO:0009089
PA4851_23075,F:GO:0000166
PA4851_23075,F:GO:0003676
PA4851_23075,F:GO:0004812
PA4851_23075,F:GO:0004813
PA4851_23075,F:GO:0005524
PA4851_23075,C:GO:0005737
PA4851_23075,P:GO:0006419
PA4851_23075,P:GO:0043039
PA4851_23080,F:GO:0003824
PA4851_23080,P:GO:0006520
PA4851_23080,F:GO:0016829
PA4851_23085,F:GO:0008270
PA4851_23085,F:GO:0009017
PA4851_23085,F:GO:0016788
PA4851_23085,P:GO:0019544
PA4851_23085,P:GO:0019545
PA4851_23090,no GO terms
PA4851_23095,P:GO:0006525
PA4851_23095,F:GO:0009015
PA4851_23100,P:GO:0006527
PA4851_23100,F:GO:0016491
PA4851_23100,F:GO:0016620
PA4851_23100,F:GO:0043824
PA4851_23100,P:GO:0055114
PA4851_23105,P:GO:0006527
PA4851_23105,F:GO:0008791
PA4851_23110,P:GO:0006527
PA4851_23110,F:GO:0008791
PA4851_23115,F:GO:0003824
PA4851_23115,P:GO:0006520
PA4851_23115,P:GO:0006525
PA4851_23115,F:GO:0008483
PA4851_23115,F:GO:0030170
PA4851_23120,no IPS match
PA4851_23125,F:GO:0003677
PA4851_23125,F:GO:0003700
PA4851_23125,P:GO:0006355
PA4851_23125,F:GO:0043565
PA4851_23130,P:GO:0003333
PA4851_23130,F:GO:0005524
PA4851_23130,F:GO:0015424
PA4851_23130,F:GO:0016887
PA4851_23135,F:GO:0016788
PA4851_23140,C:GO:0016020
PA4851_23140,C:GO:0016021
PA4851_23140,F:GO:0022857
PA4851_23140,C:GO:0043190
PA4851_23140,P:GO:0055085
PA4851_23140,P:GO:0071705
PA4851_23145,C:GO:0016020
PA4851_23145,C:GO:0016021
PA4851_23145,F:GO:0022857
PA4851_23145,C:GO:0043190
PA4851_23145,P:GO:0055085
PA4851_23145,P:GO:0071705
PA4851_23150,C:GO:0030288
PA4851_23150,P:GO:0071705
PA4851_23160,F:GO:0003824
PA4851_23160,F:GO:0003987
PA4851_23160,F:GO:0016208
PA4851_23160,P:GO:0019427
PA4851_23165,C:GO:0016021
PA4851_23170,no GO terms
PA4851_23175,C:GO:0030288
PA4851_23175,P:GO:0055085
PA4851_23180,F:GO:0003824
PA4851_23185,F:GO:0003824
PA4851_23190,F:GO:0016829
PA4851_23195,no GO terms
PA4851_23200,F:GO:0016627
PA4851_23200,F:GO:0050660
PA4851_23200,P:GO:0055114
PA4851_23205,no GO terms
PA4851_23210,F:GO:0003700
PA4851_23210,P:GO:0006355
PA4851_23215,F:GO:0003700
PA4851_23215,P:GO:0006355
PA4851_23220,C:GO:0005886
PA4851_23220,F:GO:0022857
PA4851_23220,P:GO:0055085
PA4851_23225,no GO terms
PA4851_23230,F:GO:0003677
PA4851_23230,F:GO:0005524
PA4851_23230,P:GO:0006355
PA4851_23230,F:GO:0008134
PA4851_23235,F:GO:0004497
PA4851_23235,F:GO:0004505
PA4851_23235,F:GO:0005506
PA4851_23235,P:GO:0006559
PA4851_23235,P:GO:0009072
PA4851_23235,F:GO:0016714
PA4851_23235,P:GO:0055114
PA4851_23240,P:GO:0006729
PA4851_23240,F:GO:0008124
PA4851_23245,F:GO:0003824
PA4851_23245,P:GO:0006520
PA4851_23245,F:GO:0008483
PA4851_23245,P:GO:0009058
PA4851_23245,F:GO:0030170
PA4851_23250,P:GO:0006508
PA4851_23250,F:GO:0009002
PA4851_23255,F:GO:0003747
PA4851_23255,P:GO:0006415
PA4851_23260,no GO terms
PA4851_23265,C:GO:0016020
PA4851_23265,F:GO:0022857
PA4851_23265,P:GO:0055085
PA4851_23270,F:GO:0003868
PA4851_23270,P:GO:0009072
PA4851_23270,F:GO:0016701
PA4851_23270,P:GO:0055114
PA4851_23275,F:GO:0003677
PA4851_23275,F:GO:0003700
PA4851_23275,P:GO:0006355
PA4851_23275,F:GO:0043565
PA4851_23280,F:GO:0016491
PA4851_23280,P:GO:0055114
PA4851_23285,no GO terms
PA4851_23290,P:GO:0006355
PA4851_23295,F:GO:0005524
PA4851_23295,C:GO:0016021
PA4851_23295,F:GO:0016887
PA4851_23295,F:GO:0042626
PA4851_23295,P:GO:0055085
PA4851_23300,F:GO:0015035
PA4851_23305,no GO terms
PA4851_23310,no GO terms
PA4851_23315,no GO terms
PA4851_23320,no GO terms
PA4851_23325,F:GO:0003824
PA4851_23325,F:GO:0004333
PA4851_23325,P:GO:0006099
PA4851_23325,P:GO:0006106
PA4851_23325,F:GO:0016829
PA4851_23325,C:GO:0045239
PA4851_23330,no GO terms
PA4851_23335,no GO terms
PA4851_23340,no GO terms
PA4851_23345,no GO terms
PA4851_23350,F:GO:0004791
PA4851_23350,C:GO:0005737
PA4851_23350,F:GO:0016491
PA4851_23350,P:GO:0019430
PA4851_23350,P:GO:0055114
PA4851_23355,F:GO:0016209
PA4851_23355,F:GO:0016491
PA4851_23355,P:GO:0045454
PA4851_23355,F:GO:0051920
PA4851_23355,P:GO:0055114
PA4851_23360,F:GO:0000155
PA4851_23360,P:GO:0000160
PA4851_23360,P:GO:0006355
PA4851_23360,P:GO:0007165
PA4851_23360,C:GO:0016021
PA4851_23365,P:GO:0000103
PA4851_23365,C:GO:0005887
PA4851_23365,F:GO:0015116
PA4851_23370,no GO terms
PA4851_23375,F:GO:0003824
PA4851_23375,F:GO:0004629
PA4851_23375,P:GO:0016042
PA4851_23375,F:GO:0016788
PA4851_23375,F:GO:0034480
PA4851_23380,no GO terms
PA4851_23385,no GO terms
PA4851_23390,no GO terms
PA4851_23395,F:GO:0003824
PA4851_23395,F:GO:0010181
PA4851_23395,F:GO:0016491
PA4851_23395,P:GO:0055114
PA4851_23400,F:GO:0003677
PA4851_23405,F:GO:0004602
PA4851_23405,P:GO:0006979
PA4851_23405,P:GO:0055114
PA4851_23410,no GO terms
PA4851_23420,C:GO:0005622
PA4851_23420,P:GO:0006082
PA4851_23420,F:GO:0016301
PA4851_23420,P:GO:0016310
PA4851_23420,F:GO:0016774
PA4851_23425,F:GO:0008959
PA4851_23425,F:GO:0016407
PA4851_23425,F:GO:0016746
PA4851_23430,F:GO:0016746
PA4851_23435,C:GO:0009279
PA4851_23435,C:GO:0016021
PA4851_23440,no GO terms
PA4851_23445,F:GO:0003677
PA4851_23445,F:GO:0003700
PA4851_23445,P:GO:0006355
PA4851_23445,F:GO:0043565
PA4851_23450,no GO terms
PA4851_23455,F:GO:0003824
PA4851_23460,F:GO:0003677
PA4851_23465,no GO terms
PA4851_23475,F:GO:0003677
PA4851_23475,P:GO:0006310
PA4851_23475,P:GO:0015074
PA4851_23480,no GO terms
PA4851_23485,no GO terms
PA4851_23490,F:GO:0003677
PA4851_23490,F:GO:0043565
PA4851_23495,no GO terms
PA4851_23500,no GO terms
PA4851_23505,no GO terms
PA4851_23510,no GO terms
PA4851_23515,F:GO:0003700
PA4851_23515,P:GO:0006355
PA4851_23520,F:GO:0003700
PA4851_23520,P:GO:0006355
PA4851_23525,no GO terms
PA4851_23530,F:GO:0003824
PA4851_23535,F:GO:0003824
PA4851_23535,F:GO:0016740
PA4851_23535,P:GO:0019475
PA4851_23540,C:GO:0016021
PA4851_23540,P:GO:0055085
PA4851_23545,F:GO:0016787
PA4851_23545,F:GO:0019120
PA4851_23550,C:GO:0016020
PA4851_23550,P:GO:0030001
PA4851_23550,F:GO:0046873
PA4851_23555,no GO terms
PA4851_23560,F:GO:0008745
PA4851_23560,P:GO:0009253
PA4851_23565,no GO terms
PA4851_23570,no IPS match
PA4851_23575,F:GO:0016491
PA4851_23575,P:GO:0055114
PA4851_23580,no GO terms
PA4851_23585,no GO terms
PA4851_23590,no GO terms
PA4851_23595,no GO terms
PA4851_23600,F:GO:0005524
PA4851_23605,no GO terms
PA4851_23610,F:GO:0003700
PA4851_23610,P:GO:0006355
PA4851_23615,F:GO:0003824
PA4851_23615,P:GO:0019629
PA4851_23615,F:GO:0046421
PA4851_23620,C:GO:0005737
PA4851_23620,F:GO:0046912
PA4851_23625,P:GO:0019679
PA4851_23630,F:GO:0016853
PA4851_23630,P:GO:0019629
PA4851_23635,F:GO:0016829
PA4851_23635,P:GO:0019629
PA4851_23635,F:GO:0047547
PA4851_23635,F:GO:0051537
PA4851_23640,F:GO:0003677
PA4851_23640,F:GO:0003700
PA4851_23640,P:GO:0006355
PA4851_23640,F:GO:0043565
PA4851_23645,C:GO:0016021
PA4851_23650,C:GO:0016020
PA4851_23650,F:GO:0022857
PA4851_23650,P:GO:0055085
PA4851_23655,no GO terms
PA4851_23660,F:GO:0005524
PA4851_23665,C:GO:0016021
PA4851_23670,F:GO:0016661
PA4851_23670,P:GO:0055114
PA4851_23675,F:GO:0003700
PA4851_23675,P:GO:0006355
PA4851_23680,F:GO:0005298
PA4851_23680,P:GO:0006814
PA4851_23680,P:GO:0015824
PA4851_23680,C:GO:0016020
PA4851_23680,C:GO:0016021
PA4851_23680,F:GO:0022857
PA4851_23680,F:GO:0031402
PA4851_23680,P:GO:0055085
PA4851_23685,F:GO:0003700
PA4851_23685,F:GO:0003842
PA4851_23685,F:GO:0004657
PA4851_23685,P:GO:0006355
PA4851_23685,P:GO:0006561
PA4851_23685,P:GO:0010133
PA4851_23685,F:GO:0016491
PA4851_23685,F:GO:0016620
PA4851_23685,P:GO:0055114
PA4851_23690,no GO terms
PA4851_23695,F:GO:0003677
PA4851_23695,F:GO:0003700
PA4851_23695,P:GO:0006355
PA4851_23695,F:GO:0043565
PA4851_23700,F:GO:0004176
PA4851_23700,F:GO:0004252
PA4851_23700,F:GO:0005524
PA4851_23700,P:GO:0006508
PA4851_23700,P:GO:0030163
PA4851_23700,F:GO:0043565
PA4851_23705,no GO terms
PA4851_23710,no GO terms
PA4851_23715,no GO terms
PA4851_23720,P:GO:0002098
PA4851_23725,P:GO:0002098
PA4851_23725,F:GO:0016765
PA4851_23730,F:GO:0003824
PA4851_23730,C:GO:0005737
PA4851_23730,P:GO:0008615
PA4851_23730,F:GO:0033856
PA4851_23735,P:GO:0006281
PA4851_23735,P:GO:0006310
PA4851_23740,F:GO:0003723
PA4851_23740,F:GO:0005525
PA4851_23740,C:GO:0005622
PA4851_23745,F:GO:0003723
PA4851_23745,F:GO:0004525
PA4851_23745,P:GO:0006396
PA4851_23745,P:GO:0016075
PA4851_23750,no GO terms
PA4851_23755,P:GO:0006508
PA4851_23755,F:GO:0008236
PA4851_23755,C:GO:0016020
PA4851_23760,F:GO:0003924
PA4851_23760,F:GO:0005525
PA4851_23765,F:GO:0004252
PA4851_23765,F:GO:0005515
PA4851_23765,P:GO:0006508
PA4851_23770,no GO terms
PA4851_23775,no GO terms
PA4851_23780,F:GO:0016989
PA4851_23785,F:GO:0003677
PA4851_23785,F:GO:0003700
PA4851_23785,P:GO:0006352
PA4851_23785,P:GO:0006355
PA4851_23785,F:GO:0016987
PA4851_23790,C:GO:0005737
PA4851_23790,F:GO:0008734
PA4851_23790,P:GO:0009435
PA4851_23790,F:GO:0016491
PA4851_23790,P:GO:0055114
PA4851_23795,no GO terms
PA4851_23800,no GO terms
PA4851_23805,no GO terms
PA4851_23810,F:GO:0000155
PA4851_23810,P:GO:0007165
PA4851_23810,C:GO:0016021
PA4851_23810,P:GO:0016310
PA4851_23810,F:GO:0016772
PA4851_23815,P:GO:0000160
PA4851_23815,F:GO:0003677
PA4851_23815,P:GO:0006355
PA4851_23820,C:GO:0016021
PA4851_23825,C:GO:0030288
PA4851_23830,no GO terms
PA4851_23835,no GO terms
PA4851_23840,P:GO:0010468
PA4851_23840,C:GO:0016021
PA4851_23845,F:GO:0004844
PA4851_23845,P:GO:0006281
PA4851_23845,P:GO:0006284
PA4851_23850,no GO terms
PA4851_23855,F:GO:0003677
PA4851_23855,F:GO:0003700
PA4851_23855,P:GO:0006355
PA4851_23855,F:GO:0043565
PA4851_23860,F:GO:0004491
PA4851_23860,F:GO:0016491
PA4851_23860,F:GO:0016620
PA4851_23860,P:GO:0055114
PA4851_23865,F:GO:0003995
PA4851_23865,P:GO:0006629
PA4851_23865,F:GO:0016627
PA4851_23865,F:GO:0050660
PA4851_23865,P:GO:0055114
PA4851_23870,F:GO:0003824
PA4851_23875,F:GO:0003860
PA4851_23880,F:GO:0008442
PA4851_23880,F:GO:0016491
PA4851_23880,F:GO:0050661
PA4851_23880,F:GO:0051287
PA4851_23880,P:GO:0055114
PA4851_23885,no GO terms
PA4851_23890,no GO terms
PA4851_23895,F:GO:0046983
PA4851_23900,F:GO:0003700
PA4851_23900,P:GO:0006355
PA4851_23905,no GO terms
PA4851_23910,no GO terms
PA4851_23915,no GO terms
PA4851_23920,no GO terms
PA4851_23925,no GO terms
PA4851_23930,P:GO:0001522
PA4851_23930,F:GO:0003723
PA4851_23930,P:GO:0009451
PA4851_23930,F:GO:0009982
PA4851_23930,F:GO:0016866
PA4851_23935,F:GO:0016740
PA4851_23940,no GO terms
PA4851_23945,no GO terms
PA4851_23955,no GO terms
PA4851_23960,F:GO:0003677
PA4851_23960,P:GO:0006310
PA4851_23960,P:GO:0015074
PA4851_23965,no GO terms
PA4851_23970,no GO terms
PA4851_23975,no GO terms
PA4851_23980,no GO terms
PA4851_23985,no IPS match
PA4851_23990,no IPS match
PA4851_23995,no IPS match
PA4851_24000,no GO terms
PA4851_24005,no GO terms
PA4851_24010,no GO terms
PA4851_24015,no IPS match
PA4851_24020,no GO terms
PA4851_24025,no IPS match
PA4851_24030,no GO terms
PA4851_24035,no GO terms
PA4851_24040,no GO terms
PA4851_24045,F:GO:0004462
PA4851_24045,F:GO:0046872
PA4851_24050,no GO terms
PA4851_24055,F:GO:0003700
PA4851_24055,P:GO:0006355
PA4851_24060,no GO terms
PA4851_24065,no GO terms
PA4851_24070,no GO terms
PA4851_24075,F:GO:0004040
PA4851_24080,C:GO:0016021
PA4851_24080,F:GO:0022857
PA4851_24080,P:GO:0055085
PA4851_24085,F:GO:0005506
PA4851_24085,P:GO:0008610
PA4851_24085,F:GO:0016491
PA4851_24085,P:GO:0055114
PA4851_24090,F:GO:0003700
PA4851_24090,P:GO:0006355
PA4851_24090,F:GO:0043565
PA4851_24095,F:GO:0003700
PA4851_24095,P:GO:0006355
PA4851_24100,no IPS match
PA4851_24105,F:GO:0003755
PA4851_24110,no GO terms
PA4851_24115,no IPS match
PA4851_24120,no GO terms
PA4851_24125,no GO terms
PA4851_24130,F:GO:0022857
PA4851_24130,P:GO:0055085
PA4851_24135,no GO terms
PA4851_24140,no GO terms
PA4851_24145,no GO terms
PA4851_24150,no GO terms
PA4851_24155,no GO terms
PA4851_24160,no GO terms
PA4851_24165,F:GO:0008565
PA4851_24165,C:GO:0015627
PA4851_24165,P:GO:0015628
PA4851_24170,F:GO:0005524
PA4851_24170,F:GO:0008565
PA4851_24170,C:GO:0015627
PA4851_24170,P:GO:0015628
PA4851_24175,F:GO:0008565
PA4851_24175,P:GO:0009306
PA4851_24175,C:GO:0015627
PA4851_24175,P:GO:0015628
PA4851_24175,C:GO:0019867
PA4851_24180,P:GO:0009306
PA4851_24185,no GO terms
PA4851_24190,P:GO:0009306
PA4851_24190,C:GO:0016021
PA4851_24195,F:GO:0008565
PA4851_24195,C:GO:0015627
PA4851_24195,P:GO:0015628
PA4851_24200,F:GO:0008565
PA4851_24200,C:GO:0015627
PA4851_24200,P:GO:0015628
PA4851_24205,no GO terms
PA4851_24210,F:GO:0008565
PA4851_24210,C:GO:0015627
PA4851_24210,P:GO:0015628
PA4851_24215,no GO terms
PA4851_24220,no GO terms
PA4851_24225,F:GO:0003677
PA4851_24225,F:GO:0003700
PA4851_24225,P:GO:0006352
PA4851_24225,P:GO:0006355
PA4851_24225,F:GO:0016987
PA4851_24230,C:GO:0019867
PA4851_24235,no IPS match
PA4851_24240,F:GO:0004392
PA4851_24240,P:GO:0006788
PA4851_24240,P:GO:0055114
PA4851_24245,no GO terms
PA4851_24250,P:GO:0006281
PA4851_24255,F:GO:0003824
PA4851_24255,F:GO:0003887
PA4851_24255,P:GO:0006260
PA4851_24255,F:GO:0008408
PA4851_24285,F:GO:0004519
PA4851_24285,P:GO:0006259
PA4851_24285,F:GO:0008408
PA4851_24285,F:GO:0016787
PA4851_24290,F:GO:0004518
PA4851_24290,P:GO:0006281
PA4851_24295,F:GO:0004386
PA4851_24295,P:GO:0006302
PA4851_24295,P:GO:0006310
PA4851_24295,F:GO:0008854
PA4851_24295,C:GO:0009338
PA4851_24300,F:GO:0003677
PA4851_24300,F:GO:0004003
PA4851_24300,F:GO:0005524
PA4851_24300,P:GO:0006281
PA4851_24300,F:GO:0008854
PA4851_24300,F:GO:0016787
PA4851_24305,F:GO:0008854
PA4851_24305,C:GO:0009338
PA4851_24310,P:GO:0006464
PA4851_24315,C:GO:0016020
PA4851_24315,C:GO:0016021
PA4851_24320,F:GO:0003677
PA4851_24320,F:GO:0003700
PA4851_24320,P:GO:0006355
PA4851_24320,F:GO:0043565
PA4851_24325,F:GO:0015109
PA4851_24325,P:GO:0015703
PA4851_24330,P:GO:0007165
PA4851_24330,C:GO:0016020
PA4851_24335,no GO terms
PA4851_24340,F:GO:0005315
PA4851_24340,P:GO:0006817
PA4851_24340,C:GO:0016020
PA4851_24345,F:GO:0000155
PA4851_24345,P:GO:0000160
PA4851_24345,F:GO:0005515
PA4851_24345,P:GO:0007165
PA4851_24345,P:GO:0016310
PA4851_24345,F:GO:0016772
PA4851_24350,no GO terms
PA4851_24355,F:GO:0004190
PA4851_24355,C:GO:0016020
PA4851_24360,P:GO:0000160
PA4851_24360,F:GO:0003677
PA4851_24360,P:GO:0006355
PA4851_24365,no GO terms
PA4851_24370,no GO terms
PA4851_24375,F:GO:0005515
PA4851_24380,no GO terms
PA4851_24385,no GO terms
PA4851_24390,no GO terms
PA4851_24395,no GO terms
PA4851_24400,P:GO:0009306
PA4851_24405,no GO terms
PA4851_24410,no GO terms
PA4851_24415,P:GO:0007165
PA4851_24415,C:GO:0016020
PA4851_24415,C:GO:0016021
PA4851_24420,no GO terms
PA4851_24425,F:GO:0004888
PA4851_24425,P:GO:0006935
PA4851_24425,P:GO:0007165
PA4851_24425,C:GO:0016020
PA4851_24425,C:GO:0016021
PA4851_24430,P:GO:0007165
PA4851_24430,C:GO:0016020
PA4851_24430,C:GO:0016021
PA4851_24435,no GO terms
PA4851_24440,F:GO:0003824
PA4851_24440,P:GO:0005975
PA4851_24445,no GO terms
PA4851_24450,P:GO:0006189
PA4851_24450,F:GO:0008864
PA4851_24450,P:GO:0009058
PA4851_24450,F:GO:0016742
PA4851_24455,no GO terms
PA4851_24460,F:GO:0003676
PA4851_24460,F:GO:0004529
PA4851_24460,P:GO:0006281
PA4851_24460,F:GO:0008852
PA4851_24465,no IPS match
PA4851_24470,no GO terms
PA4851_24475,no GO terms
PA4851_24480,no GO terms
PA4851_24485,no GO terms
PA4851_24490,F:GO:0005524
PA4851_24490,F:GO:0016887
PA4851_24495,no GO terms
PA4851_24500,F:GO:0035438
PA4851_24505,no GO terms
PA4851_24510,F:GO:0005515
PA4851_24515,F:GO:0005515
PA4851_24520,no GO terms
PA4851_24525,F:GO:0000287
PA4851_24525,F:GO:0003824
PA4851_24525,F:GO:0004743
PA4851_24525,P:GO:0006096
PA4851_24525,F:GO:0030955
PA4851_24530,F:GO:0003824
PA4851_24535,F:GO:0009055
PA4851_24535,F:GO:0016491
PA4851_24535,F:GO:0051536
PA4851_24535,P:GO:0055114
PA4851_24540,no GO terms
PA4851_24545,F:GO:0004333
PA4851_24545,P:GO:0006091
PA4851_24545,F:GO:0016829
PA4851_24545,F:GO:0016836
PA4851_24550,C:GO:0016020
PA4851_24550,P:GO:0030001
PA4851_24550,F:GO:0046873
PA4851_24555,no GO terms
PA4851_24560,no GO terms
PA4851_24565,no GO terms
PA4851_24570,F:GO:0016747
PA4851_24575,F:GO:0003824
PA4851_24580,no GO terms
PA4851_24585,F:GO:0003677
PA4851_24585,P:GO:0006355
PA4851_24590,F:GO:0004040
PA4851_24595,C:GO:0016021
PA4851_24595,F:GO:0022857
PA4851_24595,P:GO:0055085
PA4851_24600,F:GO:0016787
PA4851_24605,no GO terms
PA4851_24610,no IPS match
PA4851_24615,no GO terms
PA4851_24620,no GO terms
PA4851_24625,F:GO:0016627
PA4851_24625,P:GO:0055114
PA4851_24630,no GO terms
PA4851_24635,F:GO:0016746
PA4851_24640,no GO terms
PA4851_24645,P:GO:0006633
PA4851_24645,F:GO:0008770
PA4851_24650,F:GO:0003700
PA4851_24650,P:GO:0006355
PA4851_24655,C:GO:0016021
PA4851_24655,P:GO:0055085
PA4851_24660,F:GO:0003824
PA4851_24660,F:GO:0010181
PA4851_24660,F:GO:0016491
PA4851_24660,P:GO:0055114
PA4851_24665,no GO terms
PA4851_24670,F:GO:0005525
PA4851_24670,P:GO:0006826
PA4851_24670,F:GO:0015093
PA4851_24670,C:GO:0016021
PA4851_24675,F:GO:0046914
PA4851_24680,no GO terms
PA4851_24685,F:GO:0003824
PA4851_24685,F:GO:0050662
PA4851_24690,F:GO:0016491
PA4851_24690,P:GO:0055114
PA4851_24695,F:GO:0003700
PA4851_24695,P:GO:0006355
PA4851_24700,no GO terms
PA4851_24705,P:GO:0006865
PA4851_24705,C:GO:0016020
PA4851_24710,F:GO:0004784
PA4851_24710,P:GO:0006801
PA4851_24710,F:GO:0046872
PA4851_24710,P:GO:0055114
PA4851_24715,no GO terms
PA4851_24720,F:GO:0004842
PA4851_24720,P:GO:0006996
PA4851_24720,P:GO:0016567
PA4851_24725,no GO terms
PA4851_24730,no GO terms
PA4851_24735,F:GO:0009055
PA4851_24735,F:GO:0020037
PA4851_24740,no GO terms
PA4851_24745,F:GO:0005515
PA4851_24750,F:GO:0005215
PA4851_24750,C:GO:0016020
PA4851_24750,P:GO:0055085
PA4851_24755,C:GO:0016020
PA4851_24755,F:GO:0022857
PA4851_24755,P:GO:0055085
PA4851_24760,F:GO:0004514
PA4851_24760,F:GO:0004516
PA4851_24760,P:GO:0009435
PA4851_24760,P:GO:0019357
PA4851_24765,no IPS match
PA4851_24770,no GO terms
PA4851_24775,no GO terms
PA4851_24780,F:GO:0000155
PA4851_24780,P:GO:0007165
PA4851_24780,C:GO:0016021
PA4851_24780,P:GO:0016310
PA4851_24780,F:GO:0016772
PA4851_24785,P:GO:0000160
PA4851_24785,F:GO:0003677
PA4851_24785,P:GO:0006355
PA4851_24790,no GO terms
PA4851_24795,C:GO:0016021
PA4851_24800,no GO terms
PA4851_24805,F:GO:0005524
PA4851_24805,C:GO:0005737
PA4851_24805,P:GO:0042026
PA4851_24810,C:GO:0005737
PA4851_24810,P:GO:0006457
PA4851_24815,C:GO:0016020
PA4851_24820,F:GO:0048037
PA4851_24825,no GO terms
PA4851_24830,no GO terms
PA4851_24835,no GO terms
PA4851_24840,F:GO:0003824
PA4851_24840,P:GO:0006281
PA4851_24845,F:GO:0008521
PA4851_24845,C:GO:0016020
PA4851_24845,C:GO:0016021
PA4851_24850,C:GO:0016020
PA4851_24850,P:GO:0055085
PA4851_24855,no GO terms
PA4851_24860,P:GO:0000160
PA4851_24865,C:GO:0005737
PA4851_24865,F:GO:0008677
PA4851_24865,P:GO:0015940
PA4851_24865,F:GO:0016491
PA4851_24865,P:GO:0055114
PA4851_24870,F:GO:0000155
PA4851_24870,P:GO:0007165
PA4851_24870,C:GO:0016021
PA4851_24870,P:GO:0016310
PA4851_24870,F:GO:0016772
PA4851_24875,no GO terms
PA4851_24880,F:GO:0003824
PA4851_24880,P:GO:0006281
PA4851_24880,F:GO:0008413
PA4851_24880,F:GO:0016787
PA4851_24885,F:GO:0005515
PA4851_24890,F:GO:0004358
PA4851_24890,P:GO:0006526
PA4851_24895,F:GO:0005524
PA4851_24895,P:GO:0006605
PA4851_24895,P:GO:0006886
PA4851_24895,C:GO:0016020
PA4851_24895,P:GO:0017038
PA4851_24900,no GO terms
PA4851_24905,no GO terms
PA4851_24910,F:GO:0008759
PA4851_24910,P:GO:0009245
PA4851_24920,F:GO:0003924
PA4851_24920,F:GO:0005525
PA4851_24925,F:GO:0005515
PA4851_24925,P:GO:0051301
PA4851_24930,P:GO:0090529
PA4851_24935,F:GO:0005524
PA4851_24935,C:GO:0005737
PA4851_24935,F:GO:0008716
PA4851_24935,F:GO:0046872
PA4851_24940,F:GO:0005524
PA4851_24940,F:GO:0008763
PA4851_24940,P:GO:0009058
PA4851_24940,P:GO:0009252
PA4851_24940,F:GO:0016874
PA4851_24945,P:GO:0005975
PA4851_24945,F:GO:0016758
PA4851_24945,P:GO:0030259
PA4851_24945,F:GO:0050511
PA4851_24950,P:GO:0009252
PA4851_24950,C:GO:0016021
PA4851_24950,P:GO:0051301
PA4851_24955,F:GO:0005524
PA4851_24955,C:GO:0005737
PA4851_24955,P:GO:0008360
PA4851_24955,F:GO:0008764
PA4851_24955,P:GO:0009058
PA4851_24955,F:GO:0016874
PA4851_24955,P:GO:0051301
PA4851_24960,F:GO:0008963
PA4851_24960,C:GO:0016020
PA4851_24960,C:GO:0016021
PA4851_24965,F:GO:0005524
PA4851_24965,C:GO:0005737
PA4851_24965,P:GO:0009058
PA4851_24965,F:GO:0016874
PA4851_24965,F:GO:0047480
PA4851_24965,P:GO:0071555
PA4851_24970,F:GO:0005524
PA4851_24970,C:GO:0005737
PA4851_24970,P:GO:0008360
PA4851_24970,P:GO:0009058
PA4851_24970,F:GO:0016874
PA4851_24970,F:GO:0016881
PA4851_24970,P:GO:0051301
PA4851_24975,C:GO:0005887
PA4851_24975,F:GO:0008658
PA4851_24975,F:GO:0008955
PA4851_24975,P:GO:0009252
PA4851_24975,P:GO:0051301
PA4851_24980,C:GO:0016021
PA4851_24980,P:GO:0051301
PA4851_24985,F:GO:0008168
PA4851_24990,F:GO:0003677
PA4851_24990,F:GO:0003700
PA4851_24990,P:GO:0006355
PA4851_25000,F:GO:0008168
PA4851_25005,no GO terms
PA4851_25010,F:GO:0003676
PA4851_25010,F:GO:0004518
PA4851_25015,C:GO:0005737
PA4851_25015,F:GO:0008968
PA4851_25015,F:GO:0097367
PA4851_25015,P:GO:1901135
PA4851_25020,no GO terms
PA4851_25025,no GO terms
PA4851_25030,F:GO:0005515
PA4851_25035,F:GO:0009055
PA4851_25035,F:GO:0020037
PA4851_25040,P:GO:0006122
PA4851_25040,F:GO:0008121
PA4851_25040,F:GO:0009055
PA4851_25040,C:GO:0016020
PA4851_25040,F:GO:0016491
PA4851_25040,P:GO:0022904
PA4851_25040,C:GO:0045275
PA4851_25045,F:GO:0008121
PA4851_25045,C:GO:0016020
PA4851_25045,F:GO:0016491
PA4851_25045,F:GO:0016679
PA4851_25045,F:GO:0051537
PA4851_25045,P:GO:0055114
PA4851_25050,F:GO:0003735
